X,Y,Z,Name,
-70.3422008732679,-27.362913954505,0,"220"
-70.3424072168552,-27.3631130491738,0,"221"
-70.3431606916376,-27.3633180633509,0,"222"
-70.3432165922664,-27.3632538866042,0,"223"
-70.3432613785771,-27.3632013987196,0,"224"
-70.3433462038955,-27.363567877419,0,"226"
-70.3432129298258,-27.3634300058367,0,"225"
-70.3433163584992,-27.3639225189118,0,"227"
-70.3434452887498,-27.3640341292545,0,"228"
-70.3435598500048,-27.3640586740595,0,"229"
-70.343879768152,-27.3638542158216,0,"230"
-70.3441906772224,-27.3636694309703,0,"231"
-70.3439086325993,-27.3634129321879,0,"232"
-70.346469068704,-27.3620335209219,0,"233"
-70.3464283303096,-27.3619538415431,0,"234"
-70.3461792306866,-27.3615807616257,0,"235"
-70.3457175150872,-27.3610738565575,0,"236"
-70.3456433876114,-27.3611006302234,0,"237"
-70.345104846655,-27.3616276205633,0,"238"
-70.3452095811222,-27.3617119402883,0,"239"
-70.3442494113444,-27.3620822721648,0,"240"
-70.3439149405486,-27.3624439094132,0,"241"
-70.3442265392375,-27.3619253735348,0,"242"
-70.34331436617,-27.3609403643169,0,"243"
-70.3446989368831,-27.3607495513643,0,"244"
-70.3446072754652,-27.3607424152343,0,"245"
-70.3441659287603,-27.3607342181889,0,"246"
-70.3443296095476,-27.3606882277257,0,"247"
-70.3444822571792,-27.3607290345998,0,"248"
-70.3443375295182,-27.3610039804078,0,"249"
-70.3445018105078,-27.3608942933095,0,"250"
-70.344611228426,-27.3613993374891,0,"251"
